iou actual,iou at p=0,coordinates at t=0,coordinates at t=1,calculated coordinates
0.986468199425216,0.967150616669304,"tensor([[466., 168.],
        [563., 168.],
        [563., 247.],
        [466., 247.]], device='cuda:0', dtype=torch.float64)","tensor([[467.4973, 168.7760],
        [563.8170, 168.7760],
        [563.8170, 246.7950],
        [467.4973, 246.7950]], device='cuda:0', dtype=torch.float64)","tensor([[467.0570, 168.5646],
        [563.1915, 168.4960],
        [564.1595, 246.6897],
        [468.0250, 246.7583]], device='cuda:0', dtype=torch.float64)"
0.975542342134312,0.951758988376477,"tensor([[470., 169.],
        [565., 169.],
        [565., 246.],
        [470., 246.]], device='cuda:0', dtype=torch.float64)","tensor([[471.2383, 168.7422],
        [565.0745, 168.7422],
        [565.0745, 244.7494],
        [471.2383, 244.7494]], device='cuda:0', dtype=torch.float64)","tensor([[470.4146, 168.9357],
        [564.5884, 168.7181],
        [565.9551, 243.8976],
        [471.7814, 244.1152]], device='cuda:0', dtype=torch.float64)"
0.974924664166144,0.94837459862242,"tensor([[473., 168.],
        [565., 168.],
        [565., 243.],
        [473., 243.]], device='cuda:0', dtype=torch.float64)","tensor([[474.2608, 166.3570],
        [566.0428, 166.3570],
        [566.0428, 240.7004],
        [474.2608, 240.7004]], device='cuda:0', dtype=torch.float64)","tensor([[473.7316, 167.6766],
        [564.9139, 167.5981],
        [565.7375, 240.1291],
        [474.5552, 240.2076]], device='cuda:0', dtype=torch.float64)"
0.977615534686576,0.964728817667021,"tensor([[476., 166.],
        [567., 166.],
        [567., 240.],
        [476., 240.]], device='cuda:0', dtype=torch.float64)","tensor([[476.8925, 165.6510],
        [567.8468, 165.6510],
        [567.8468, 239.3240],
        [476.8925, 239.3240]], device='cuda:0', dtype=torch.float64)","tensor([[477.2038, 165.9699],
        [567.1384, 166.1443],
        [567.4270, 239.8472],
        [477.4924, 239.6728]], device='cuda:0', dtype=torch.float64)"
0.97874320283408,0.952478979290885,"tensor([[478., 167.],
        [569., 167.],
        [569., 240.],
        [478., 240.]], device='cuda:0', dtype=torch.float64)","tensor([[479.3350, 168.0548],
        [569.8080, 168.0548],
        [569.8080, 241.3379],
        [479.3350, 241.3379]], device='cuda:0', dtype=torch.float64)","tensor([[478.8308, 168.4171],
        [569.0374, 168.5734],
        [570.0658, 240.8291],
        [479.8592, 240.6728]], device='cuda:0', dtype=torch.float64)"
0.979516222632303,0.965871727933233,"tensor([[481., 169.],
        [571., 169.],
        [571., 242.],
        [481., 242.]], device='cuda:0', dtype=torch.float64)","tensor([[481.4070, 168.6998],
        [571.4120, 168.6998],
        [571.4120, 241.6038],
        [481.4070, 241.6038]], device='cuda:0', dtype=torch.float64)","tensor([[481.5892, 168.9822],
        [570.7589, 168.9682],
        [571.6536, 241.2411],
        [482.4839, 241.2552]], device='cuda:0', dtype=torch.float64)"
0.959238935984984,0.958366340773279,"tensor([[483., 168.],
        [572., 168.],
        [572., 241.],
        [483., 241.]], device='cuda:0', dtype=torch.float64)","tensor([[484.4137, 167.7677],
        [569.8616, 167.7677],
        [569.8616, 239.3078],
        [484.4137, 239.3078]], device='cuda:0', dtype=torch.float64)","tensor([[483.6161, 167.9420],
        [571.9854, 167.8276],
        [572.6228, 239.4379],
        [484.2535, 239.5523]], device='cuda:0', dtype=torch.float64)"
0.978909267437994,0.959861064050889,"tensor([[485., 167.],
        [572., 167.],
        [572., 239.],
        [485., 239.]], device='cuda:0', dtype=torch.float64)","tensor([[486.1607, 166.7041],
        [572.2875, 166.7041],
        [572.2875, 237.9815],
        [486.1607, 237.9815]], device='cuda:0', dtype=torch.float64)","tensor([[485.3609, 166.9603],
        [571.7806, 166.7752],
        [573.1564, 237.4384],
        [486.7367, 237.6235]], device='cuda:0', dtype=torch.float64)"
0.975789180425839,0.959247745664696,"tensor([[487., 166.],
        [573., 166.],
        [573., 237.],
        [487., 237.]], device='cuda:0', dtype=torch.float64)","tensor([[489.3636, 165.6343],
        [574.1595, 165.6343],
        [574.1595, 235.8102],
        [489.3636, 235.8102]], device='cuda:0', dtype=torch.float64)","tensor([[487.6624, 165.7925],
        [573.0308, 165.9574],
        [574.3914, 235.7988],
        [489.0230, 235.6339]], device='cuda:0', dtype=torch.float64)"
0.935745439462339,0.949576618852606,"tensor([[491., 165.],
        [575., 165.],
        [575., 235.],
        [491., 235.]], device='cuda:0', dtype=torch.float64)","tensor([[495.3380, 165.3440],
        [574.3812, 165.3440],
        [574.3812, 232.3397],
        [495.3380, 232.3397]], device='cuda:0', dtype=torch.float64)","tensor([[492.1075, 165.1467],
        [575.3526, 165.4500],
        [576.4784, 235.0160],
        [493.2333, 234.7126]], device='cuda:0', dtype=torch.float64)"
0.980865138765537,0.951220097710634,"tensor([[496., 166.],
        [576., 166.],
        [576., 234.],
        [496., 234.]], device='cuda:0', dtype=torch.float64)","tensor([[497.6968, 167.1521],
        [577.3632, 167.1521],
        [577.3632, 234.8685],
        [497.6968, 234.8685]], device='cuda:0', dtype=torch.float64)","tensor([[496.7188, 167.3870],
        [576.0577, 167.3275],
        [577.5375, 234.3591],
        [498.1987, 234.4187]], device='cuda:0', dtype=torch.float64)"
0.95665393049727,0.921192425576194,"tensor([[499., 168.],
        [579., 168.],
        [579., 235.],
        [499., 235.]], device='cuda:0', dtype=torch.float64)","tensor([[501.3418, 167.3271],
        [579.3374, 167.3271],
        [579.3374, 233.6233],
        [501.3418, 233.6233]], device='cuda:0', dtype=torch.float64)","tensor([[499.6416, 168.0148],
        [578.9494, 167.8479],
        [580.0499, 233.3939],
        [500.7420, 233.5608]], device='cuda:0', dtype=torch.float64)"
0.94899948024948,0.923085899937972,"tensor([[504., 166.],
        [580., 166.],
        [580., 230.],
        [504., 230.]], device='cuda:0', dtype=torch.float64)","tensor([[505.6354, 165.1287],
        [582.0873, 165.1287],
        [582.0873, 230.1128],
        [505.6354, 230.1128]], device='cuda:0', dtype=torch.float64)","tensor([[506.2129, 162.3691],
        [582.6644, 167.7974],
        [580.6078, 236.2872],
        [504.1563, 230.8589]], device='cuda:0', dtype=torch.float64)"
0.980860123850648,0.959943080713377,"tensor([[507., 164.],
        [583., 164.],
        [583., 229.],
        [507., 229.]], device='cuda:0', dtype=torch.float64)","tensor([[508.3658, 164.1873],
        [583.5088, 164.1873],
        [583.5088, 228.0589],
        [508.3658, 228.0589]], device='cuda:0', dtype=torch.float64)","tensor([[506.9408, 164.2024],
        [582.5009, 164.3550],
        [584.5604, 227.9673],
        [509.0002, 227.8147]], device='cuda:0', dtype=torch.float64)"
0.971962775636461,0.92658885046878,"tensor([[510., 165.],
        [585., 165.],
        [585., 228.],
        [510., 228.]], device='cuda:0', dtype=torch.float64)","tensor([[512.3881, 165.4033],
        [585.8034, 165.4033],
        [585.8034, 227.8062],
        [512.3881, 227.8062]], device='cuda:0', dtype=torch.float64)","tensor([[511.0918, 165.6172],
        [585.4025, 165.6511],
        [586.2094, 228.1640],
        [511.8987, 228.1301]], device='cuda:0', dtype=torch.float64)"
0.977948688171873,0.902290922419478,"tensor([[297., 169.],
        [425., 169.],
        [425., 264.],
        [297., 264.]], device='cuda:0', dtype=torch.float64)","tensor([[303.8305, 168.1399],
        [429.7113, 168.1399],
        [429.7113, 262.0663],
        [303.8305, 262.0663]], device='cuda:0', dtype=torch.float64)","tensor([[302.1614, 168.8715],
        [427.7881, 168.9275],
        [429.6632, 261.6822],
        [304.0366, 261.6261]], device='cuda:0', dtype=torch.float64)"
0.976326315952784,0.902261585640829,"tensor([[310., 167.],
        [434., 167.],
        [434., 260.],
        [310., 260.]], device='cuda:0', dtype=torch.float64)","tensor([[315.6627, 166.3505],
        [438.3627, 166.3505],
        [438.3627, 257.9036],
        [315.6627, 257.9036]], device='cuda:0', dtype=torch.float64)","tensor([[314.4715, 166.8361],
        [436.4705, 166.7478],
        [438.1662, 257.1841],
        [316.1671, 257.2724]], device='cuda:0', dtype=torch.float64)"
0.974437487027413,0.909219923940341,"tensor([[321., 165.],
        [442., 165.],
        [442., 256.],
        [321., 256.]], device='cuda:0', dtype=torch.float64)","tensor([[325.8985, 164.0170],
        [445.3769, 164.0170],
        [445.3769, 253.1663],
        [325.8985, 253.1663]], device='cuda:0', dtype=torch.float64)","tensor([[324.6678, 164.7729],
        [444.1135, 164.6428],
        [445.9753, 252.8308],
        [326.5296, 252.9609]], device='cuda:0', dtype=torch.float64)"
0.984608140556133,0.919328546240156,"tensor([[331., 163.],
        [449., 163.],
        [449., 251.],
        [331., 251.]], device='cuda:0', dtype=torch.float64)","tensor([[335.4288, 161.9205],
        [451.5708, 161.9205],
        [451.5708, 248.5804],
        [335.4288, 248.5804]], device='cuda:0', dtype=torch.float64)","tensor([[334.9559, 162.6972],
        [451.3585, 162.6928],
        [451.8618, 248.1852],
        [335.4592, 248.1896]], device='cuda:0', dtype=torch.float64)"
0.962727400569425,0.938354904081658,"tensor([[340., 161.],
        [454., 161.],
        [454., 247.],
        [340., 247.]], device='cuda:0', dtype=torch.float64)","tensor([[343.7094, 161.1627],
        [456.7529, 161.1627],
        [456.7529, 245.5106],
        [343.7094, 245.5106]], device='cuda:0', dtype=torch.float64)","tensor([[344.3431, 160.9425],
        [455.5426, 160.9910],
        [455.3617, 245.6400],
        [344.1623, 245.5914]], device='cuda:0', dtype=torch.float64)"
0.977057980901056,0.945431129279415,"tensor([[347., 160.],
        [462., 160.],
        [462., 245.],
        [347., 245.]], device='cuda:0', dtype=torch.float64)","tensor([[350.5787, 160.7720],
        [465.1610, 160.7720],
        [465.1610, 245.7210],
        [350.5787, 245.7210]], device='cuda:0', dtype=torch.float64)","tensor([[350.8115, 160.7071],
        [463.4679, 160.7689],
        [463.3195, 244.8319],
        [350.6631, 244.7701]], device='cuda:0', dtype=torch.float64)"
0.98207495406107,0.942009681951943,"tensor([[354., 161.],
        [467., 161.],
        [467., 245.],
        [354., 245.]], device='cuda:0', dtype=torch.float64)","tensor([[357.5928, 161.1956],
        [469.4882, 161.1956],
        [469.4882, 244.1525],
        [357.5928, 244.1525]], device='cuda:0', dtype=torch.float64)","tensor([[357.6485, 160.9167],
        [468.4142, 160.9894],
        [468.3538, 243.9456],
        [357.5881, 243.8729]], device='cuda:0', dtype=torch.float64)"
0.988629922901247,0.941843830072828,"tensor([[361., 161.],
        [472., 161.],
        [472., 243.],
        [361., 243.]], device='cuda:0', dtype=torch.float64)","tensor([[364.1826, 160.4774],
        [473.7099, 160.4774],
        [473.7099, 241.6788],
        [364.1826, 241.6788]], device='cuda:0', dtype=torch.float64)","tensor([[364.4583, 160.8536],
        [473.3193, 160.9713],
        [473.3433, 241.9151],
        [364.4822, 241.7974]], device='cuda:0', dtype=torch.float64)"
0.983633886641014,0.94131202856595,"tensor([[367., 160.],
        [476., 160.],
        [476., 240.],
        [367., 240.]], device='cuda:0', dtype=torch.float64)","tensor([[370.6690, 159.8780],
        [477.6342, 159.8780],
        [477.6342, 239.1797],
        [370.6690, 239.1797]], device='cuda:0', dtype=torch.float64)","tensor([[370.3449, 159.9093],
        [477.3134, 160.0005],
        [477.1790, 238.6639],
        [370.2105, 238.5726]], device='cuda:0', dtype=torch.float64)"
0.974005094165424,0.958405477622104,"tensor([[374., 159.],
        [479., 159.],
        [479., 238.],
        [374., 238.]], device='cuda:0', dtype=torch.float64)","tensor([[376.2702, 159.3497],
        [480.9692, 159.3497],
        [480.9692, 236.9713],
        [376.2702, 236.9713]], device='cuda:0', dtype=torch.float64)","tensor([[377.3175, 158.9375],
        [479.6151, 158.9806],
        [479.1564, 237.3129],
        [376.8589, 237.2697]], device='cuda:0', dtype=torch.float64)"
0.969164737179171,0.94939080008598,"tensor([[379., 160.],
        [483., 160.],
        [483., 237.],
        [379., 237.]], device='cuda:0', dtype=torch.float64)","tensor([[382.1168, 160.3269],
        [484.6416, 160.3269],
        [484.6416, 236.3367],
        [382.1168, 236.3367]], device='cuda:0', dtype=torch.float64)","tensor([[382.3434, 160.5117],
        [484.2924, 160.4562],
        [484.1187, 236.8246],
        [382.1697, 236.8801]], device='cuda:0', dtype=torch.float64)"
0.977551932419493,0.947029579797881,"tensor([[387., 161.],
        [484., 161.],
        [484., 236.],
        [387., 236.]], device='cuda:0', dtype=torch.float64)","tensor([[390.0736, 162.0202],
        [486.7441, 162.0202],
        [486.7441, 236.9892],
        [390.0736, 236.9892]], device='cuda:0', dtype=torch.float64)","tensor([[390.2097, 162.0379],
        [485.1587, 161.8986],
        [485.0934, 236.0278],
        [390.1445, 236.1671]], device='cuda:0', dtype=torch.float64)"
0.977855549617003,0.957314810197435,"tensor([[393., 163.],
        [488., 163.],
        [488., 237.],
        [393., 237.]], device='cuda:0', dtype=torch.float64)","tensor([[395.6696, 163.1430],
        [489.8453, 163.1430],
        [489.8453, 236.1772],
        [395.6696, 236.1772]], device='cuda:0', dtype=torch.float64)","tensor([[396.2408, 162.9850],
        [488.6412, 163.0040],
        [488.0820, 236.5269],
        [395.6816, 236.5080]], device='cuda:0', dtype=torch.float64)"
0.977866938209003,0.957149225207426,"tensor([[398., 163.],
        [491., 163.],
        [491., 235.],
        [398., 235.]], device='cuda:0', dtype=torch.float64)","tensor([[400.4281, 163.0345],
        [492.6334, 163.0345],
        [492.6334, 234.5406],
        [400.4281, 234.5406]], device='cuda:0', dtype=torch.float64)","tensor([[400.9540, 162.9792],
        [491.5847, 163.2565],
        [491.0376, 234.4527],
        [400.4069, 234.1754]], device='cuda:0', dtype=torch.float64)"
0.971544161822976,0.95559463021348,"tensor([[403., 163.],
        [494., 163.],
        [494., 234.],
        [403., 234.]], device='cuda:0', dtype=torch.float64)","tensor([[405.2067, 162.7796],
        [496.0034, 162.7796],
        [496.0034, 233.1933],
        [405.2067, 233.1933]], device='cuda:0', dtype=torch.float64)","tensor([[406.1906, 162.8445],
        [494.4559, 163.1674],
        [494.1056, 233.6163],
        [405.8403, 233.2933]], device='cuda:0', dtype=torch.float64)"
0.973797661426661,0.958349506870664,"tensor([[408., 163.],
        [498., 163.],
        [498., 232.],
        [408., 232.]], device='cuda:0', dtype=torch.float64)","tensor([[410.1477, 162.6986],
        [499.1212, 162.6986],
        [499.1212, 231.6985],
        [410.1477, 231.6985]], device='cuda:0', dtype=torch.float64)","tensor([[410.7845, 162.8291],
        [498.4946, 163.1526],
        [498.1780, 231.6228],
        [410.4678, 231.2993]], device='cuda:0', dtype=torch.float64)"
0.97948859455482,0.95570814032939,"tensor([[413., 163.],
        [501., 163.],
        [501., 231.],
        [413., 231.]], device='cuda:0', dtype=torch.float64)","tensor([[415.0161, 162.4586],
        [502.4336, 162.4586],
        [502.4336, 230.2518],
        [415.0161, 230.2518]], device='cuda:0', dtype=torch.float64)","tensor([[415.8510, 162.8127],
        [501.6100, 162.9911],
        [501.1324, 230.4933],
        [415.3734, 230.3148]], device='cuda:0', dtype=torch.float64)"
0.963558761980196,0.96165192681479,"tensor([[418., 162.],
        [502., 162.],
        [502., 230.],
        [418., 230.]], device='cuda:0', dtype=torch.float64)","tensor([[420.0435, 161.9476],
        [504.4053, 161.9476],
        [504.4053, 230.4295],
        [420.0435, 230.4295]], device='cuda:0', dtype=torch.float64)","tensor([[420.5828, 162.0073],
        [502.4174, 161.8999],
        [502.0784, 229.4821],
        [420.2438, 229.5894]], device='cuda:0', dtype=torch.float64)"
0.967740078062129,0.946309450553091,"tensor([[422., 162.],
        [506., 162.],
        [506., 230.],
        [422., 230.]], device='cuda:0', dtype=torch.float64)","tensor([[424.6677, 163.0350],
        [507.4805, 163.0350],
        [507.4805, 230.2595],
        [424.6677, 230.2595]], device='cuda:0', dtype=torch.float64)","tensor([[425.2408, 162.7032],
        [507.0177, 162.4005],
        [505.9576, 229.9258],
        [424.1807, 230.2284]], device='cuda:0', dtype=torch.float64)"
0.970083428547522,0.94794869677785,"tensor([[427., 164.],
        [509., 164.],
        [509., 231.],
        [427., 231.]], device='cuda:0', dtype=torch.float64)","tensor([[429.2091, 165.4899],
        [510.2994, 165.4899],
        [510.2994, 231.3161],
        [429.2091, 231.3161]], device='cuda:0', dtype=torch.float64)","tensor([[430.1527, 165.3602],
        [509.7252, 165.1534],
        [508.8985, 230.9848],
        [429.3260, 231.1916]], device='cuda:0', dtype=torch.float64)"
0.9350037839245,0.952195645328623,"tensor([[431., 166.],
        [512., 166.],
        [512., 231.],
        [431., 231.]], device='cuda:0', dtype=torch.float64)","tensor([[433.2538, 162.5464],
        [510.0979, 162.5464],
        [510.0979, 230.4996],
        [433.2538, 230.4996]], device='cuda:0', dtype=torch.float64)","tensor([[433.4592, 165.8991],
        [512.2946, 166.0190],
        [511.8987, 230.4333],
        [433.0633, 230.3135]], device='cuda:0', dtype=torch.float64)"
0.977069970719985,0.952352457821791,"tensor([[435., 163.],
        [513., 163.],
        [513., 230.],
        [435., 230.]], device='cuda:0', dtype=torch.float64)","tensor([[437.3835, 162.1783],
        [514.0397, 162.1783],
        [514.0397, 229.0067],
        [437.3835, 229.0067]], device='cuda:0', dtype=torch.float64)","tensor([[437.4777, 162.8406],
        [513.3260, 162.9518],
        [513.0826, 229.1812],
        [437.2343, 229.0700]], device='cuda:0', dtype=torch.float64)"
0.973067278303755,0.957681198291692,"tensor([[439., 162.],
        [516., 162.],
        [516., 228.],
        [439., 228.]], device='cuda:0', dtype=torch.float64)","tensor([[441.4586, 161.6591],
        [517.0374, 161.6591],
        [517.0374, 227.5483],
        [441.4586, 227.5483]], device='cuda:0', dtype=torch.float64)","tensor([[441.6618, 161.9098],
        [516.4142, 161.9905],
        [516.0699, 227.6141],
        [441.3175, 227.5334]], device='cuda:0', dtype=torch.float64)"
0.974346471624001,0.961701992592266,"tensor([[443., 161.],
        [519., 161.],
        [519., 227.],
        [443., 227.]], device='cuda:0', dtype=torch.float64)","tensor([[445.4220, 161.2666],
        [520.1171, 161.2666],
        [520.1171, 226.3854],
        [445.4220, 226.3854]], device='cuda:0', dtype=torch.float64)","tensor([[445.4789, 160.9450],
        [519.4140, 160.9797],
        [519.0367, 226.7583],
        [445.1016, 226.7236]], device='cuda:0', dtype=torch.float64)"
0.976569885265445,0.969117805135088,"tensor([[447., 161.],
        [522., 161.],
        [522., 226.],
        [447., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[449.0569, 161.2999],
        [523.0322, 161.2999],
        [523.0322, 225.7912],
        [449.0569, 225.7912]], device='cuda:0', dtype=torch.float64)","tensor([[449.3278, 161.0152],
        [522.3834, 161.1735],
        [522.0095, 225.9789],
        [448.9538, 225.8206]], device='cuda:0', dtype=torch.float64)"
0.956782616441898,0.958773028994522,"tensor([[450., 161.],
        [524., 161.],
        [524., 226.],
        [450., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[452.4215, 161.2897],
        [526.0801, 161.2897],
        [526.0801, 225.5049],
        [452.4215, 225.5049]], device='cuda:0', dtype=torch.float64)","tensor([[453.2709, 160.9217],
        [524.7014, 161.0745],
        [523.8290, 225.8419],
        [452.3985, 225.6891]], device='cuda:0', dtype=torch.float64)"
0.972015840914485,0.955477547444681,"tensor([[454., 161.],
        [528., 161.],
        [528., 227.],
        [454., 227.]], device='cuda:0', dtype=torch.float64)","tensor([[455.3980, 161.6584],
        [529.5387, 161.6584],
        [529.5387, 226.9023],
        [455.3980, 226.9023]], device='cuda:0', dtype=torch.float64)","tensor([[456.1680, 161.4127],
        [528.3235, 161.4713],
        [527.9773, 227.0657],
        [455.8218, 227.0071]], device='cuda:0', dtype=torch.float64)"
0.960190093760026,0.952630297470417,"tensor([[457., 163.],
        [531., 163.],
        [531., 228.],
        [457., 228.]], device='cuda:0', dtype=torch.float64)","tensor([[458.6544, 163.5349],
        [532.1667, 163.5349],
        [532.1667, 228.2258],
        [458.6544, 228.2258]], device='cuda:0', dtype=torch.float64)","tensor([[459.1413, 164.1769],
        [531.3541, 164.2517],
        [531.0026, 228.1411],
        [458.7897, 228.0663]], device='cuda:0', dtype=torch.float64)"
0.961921567962348,0.96227048099507,"tensor([[460., 164.],
        [533., 164.],
        [533., 229.],
        [460., 229.]], device='cuda:0', dtype=torch.float64)","tensor([[462.7474, 165.1575],
        [532.8408, 165.1575],
        [532.8408, 229.3852],
        [462.7474, 229.3852]], device='cuda:0', dtype=torch.float64)","tensor([[462.0232, 164.7490],
        [533.3690, 164.8524],
        [532.9712, 229.1515],
        [461.6254, 229.0481]], device='cuda:0', dtype=torch.float64)"
0.971248524673095,0.972152079799367,"tensor([[465., 165.],
        [535., 165.],
        [535., 230.],
        [465., 230.]], device='cuda:0', dtype=torch.float64)","tensor([[465.7753, 165.3161],
        [536.1911, 165.3161],
        [536.1911, 229.7812],
        [465.7753, 229.7812]], device='cuda:0', dtype=torch.float64)","tensor([[466.7967, 164.8846],
        [535.2932, 165.1446],
        [534.9771, 229.9624],
        [466.4805, 229.7025]], device='cuda:0', dtype=torch.float64)"
0.971945710109978,0.973496856339842,"tensor([[467., 165.],
        [537., 165.],
        [537., 229.],
        [467., 229.]], device='cuda:0', dtype=torch.float64)","tensor([[467.6866, 164.6975],
        [537.9655, 164.6975],
        [537.9655, 229.0374],
        [467.6866, 229.0374]], device='cuda:0', dtype=torch.float64)","tensor([[468.1637, 164.9419],
        [537.1735, 164.9463],
        [537.0312, 228.4043],
        [468.0216, 228.4000]], device='cuda:0', dtype=torch.float64)"
0.974483793678328,0.976379594635627,"tensor([[468., 164.],
        [539., 164.],
        [539., 228.],
        [468., 228.]], device='cuda:0', dtype=torch.float64)","tensor([[469.5264, 163.6612],
        [539.4434, 163.6612],
        [539.4434, 227.6698],
        [469.5264, 227.6698]], device='cuda:0', dtype=torch.float64)","tensor([[469.4420, 163.8831],
        [539.2935, 164.0107],
        [538.9810, 227.4122],
        [469.1295, 227.2846]], device='cuda:0', dtype=torch.float64)"
0.979950036669437,0.981316980233389,"tensor([[470., 164.],
        [540., 164.],
        [540., 227.],
        [470., 227.]], device='cuda:0', dtype=torch.float64)","tensor([[471.0292, 163.3143],
        [540.8489, 163.3143],
        [540.8489, 227.2338],
        [471.0292, 227.2338]], device='cuda:0', dtype=torch.float64)","tensor([[471.2390, 163.9173],
        [540.2621, 164.0228],
        [539.9661, 226.6548],
        [470.9429, 226.5493]], device='cuda:0', dtype=torch.float64)"
0.972534300059999,0.987129074768561,"tensor([[471., 163.],
        [541., 163.],
        [541., 227.],
        [471., 227.]], device='cuda:0', dtype=torch.float64)","tensor([[471.6335, 162.5097],
        [541.3940, 162.5097],
        [541.3940, 226.3749],
        [471.6335, 226.3749]], device='cuda:0', dtype=torch.float64)","tensor([[471.4388, 162.9153],
        [541.0906, 162.9915],
        [540.9999, 226.5446],
        [471.3482, 226.4683]], device='cuda:0', dtype=torch.float64)"
0.981817037250393,0.985849370949628,"tensor([[472., 162.],
        [542., 162.],
        [542., 226.],
        [472., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[472.2233, 161.7438],
        [542.2738, 161.7438],
        [542.2738, 225.8746],
        [472.2233, 225.8746]], device='cuda:0', dtype=torch.float64)","tensor([[472.6506, 161.8990],
        [542.1544, 161.9993],
        [541.9794, 225.6356],
        [472.4756, 225.5353]], device='cuda:0', dtype=torch.float64)"
0.986534754474709,0.988770057950287,"tensor([[472., 161.],
        [543., 161.],
        [543., 226.],
        [472., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[472.7442, 161.2685],
        [543.0226, 161.2685],
        [543.0226, 225.6078],
        [472.7442, 225.6078]], device='cuda:0', dtype=torch.float64)","tensor([[472.5797, 160.9406],
        [543.0849, 161.1321],
        [543.0081, 225.9853],
        [472.5029, 225.7937]], device='cuda:0', dtype=torch.float64)"
0.980480297495496,0.992903384891962,"tensor([[473., 161.],
        [543., 161.],
        [543., 226.],
        [473., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[472.8557, 161.3494],
        [543.8082, 161.3494],
        [543.8082, 226.3058],
        [472.8557, 226.3058]], device='cuda:0', dtype=torch.float64)","tensor([[473.3246, 161.2750],
        [543.1334, 161.2651],
        [542.9198, 226.0436],
        [473.1109, 226.0535]], device='cuda:0', dtype=torch.float64)"
0.98367230322787,0.991163912239568,"tensor([[473., 161.],
        [544., 161.],
        [544., 227.],
        [473., 227.]], device='cuda:0', dtype=torch.float64)","tensor([[472.5628, 161.1966],
        [544.0779, 161.1966],
        [544.0779, 226.6683],
        [472.5628, 226.6683]], device='cuda:0', dtype=torch.float64)","tensor([[473.1979, 160.9618],
        [544.0706, 160.9850],
        [543.8019, 227.0234],
        [472.9293, 227.0002]], device='cuda:0', dtype=torch.float64)"
0.971289812275891,0.985086346397224,"tensor([[472., 161.],
        [544., 161.],
        [544., 226.],
        [472., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[471.5287, 160.1903],
        [543.4723, 160.1903],
        [543.4723, 226.0541],
        [471.5287, 226.0541]], device='cuda:0', dtype=torch.float64)","tensor([[471.9008, 160.8905],
        [543.5034, 160.8889],
        [543.5341, 225.3372],
        [471.9316, 225.3388]], device='cuda:0', dtype=torch.float64)"
0.969448950610161,0.993697743079909,"tensor([[471., 160.],
        [543., 160.],
        [543., 226.],
        [471., 226.]], device='cuda:0', dtype=torch.float64)","tensor([[470.5468, 159.6184],
        [543.3894, 159.6184],
        [543.3894, 226.3054],
        [470.5468, 226.3054]], device='cuda:0', dtype=torch.float64)","tensor([[471.0453, 160.0279],
        [542.9813, 159.9819],
        [542.8420, 226.0211],
        [470.9061, 226.0671]], device='cuda:0', dtype=torch.float64)"
0.972321202474406,0.990102186176684,"tensor([[470., 160.],
        [543., 160.],
        [543., 227.],
        [470., 227.]], device='cuda:0', dtype=torch.float64)","tensor([[469.6353, 159.9908],
        [543.3348, 159.9908],
        [543.3348, 227.4622],
        [469.6353, 227.4622]], device='cuda:0', dtype=torch.float64)","tensor([[470.2401, 160.5017],
        [543.1524, 160.4035],
        [542.8735, 227.0460],
        [469.9612, 227.1442]], device='cuda:0', dtype=torch.float64)"
0.981502087353222,0.992344288688613,"tensor([[469., 160.],
        [543., 160.],
        [543., 228.],
        [469., 228.]], device='cuda:0', dtype=torch.float64)","tensor([[468.3571, 160.3313],
        [543.1119, 160.3313],
        [543.1119, 228.7687],
        [468.3571, 228.7687]], device='cuda:0', dtype=torch.float64)","tensor([[468.9919, 160.3644],
        [542.9132, 160.4278],
        [542.8069, 228.1104],
        [468.8855, 228.0469]], device='cuda:0', dtype=torch.float64)"
0.985252548755328,0.993763116268527,"tensor([[467., 160.],
        [543., 160.],
        [543., 229.],
        [467., 229.]], device='cuda:0', dtype=torch.float64)","tensor([[466.4089, 159.9285],
        [542.6224, 159.9285],
        [542.6224, 229.7014],
        [466.4089, 229.7014]], device='cuda:0', dtype=torch.float64)","tensor([[466.9422, 159.9662],
        [542.4927, 159.9702],
        [542.4190, 229.0300],
        [466.8685, 229.0260]], device='cuda:0', dtype=torch.float64)"
0.973260875216439,0.991028317734581,"tensor([[466., 160.],
        [543., 160.],
        [543., 230.],
        [466., 230.]], device='cuda:0', dtype=torch.float64)","tensor([[465.1283, 159.3399],
        [542.6769, 159.3399],
        [542.6769, 230.3352],
        [465.1283, 230.3352]], device='cuda:0', dtype=torch.float64)","tensor([[465.9316, 160.0023],
        [542.7980, 159.9646],
        [542.8110, 230.0379],
        [465.9447, 230.0756]], device='cuda:0', dtype=torch.float64)"
0.975423124098071,0.977330897678138,"tensor([[464., 160.],
        [543., 160.],
        [543., 231.],
        [464., 231.]], device='cuda:0', dtype=torch.float64)","tensor([[463.7482, 160.5888],
        [542.3016, 160.5888],
        [542.3016, 232.5039],
        [463.7482, 232.5039]], device='cuda:0', dtype=torch.float64)","tensor([[463.9315, 161.1069],
        [542.6420, 160.6560],
        [542.6548, 231.6846],
        [463.9443, 232.1354]], device='cuda:0', dtype=torch.float64)"
